CONTROL_NUMBER,CARD_PROM_12,CHILDREN,DONOR_AGE,FILE_CARD_GIFT,FREQUENCY_STATUS_97NK,INCOME_GROUP,LAST_GIFT_AMT,LIFETIME_CARD_PROM,LIFETIME_GIFT_AMOUNT,LIFETIME_GIFT_COUNT,LIFETIME_MAX_GIFT_AMT,LIFETIME_MIN_GIFT_AMT,LIFETIME_PROM,MEDIAN_HOME_VALUE,MEDIAN_HOUSEHOLD_INCOME,MONTHS_SINCE_FIRST_GIFT,MONTHS_SINCE_LAST_GIFT,MONTHS_SINCE_LAST_PROM_RESP,NUMBER_PROM_12,PCT_ATTRIBUTE1,PCT_ATTRIBUTE2,PCT_ATTRIBUTE3,PCT_ATTRIBUTE4,PCT_OWNER_OCCUPIED,PEP_STAR,PER_CAPITA_INCOME,RECENT_AVG_CARD_GIFT_AMT,RECENT_AVG_GIFT_AMT,RECENT_CARD_RESPONSE_COUNT,RECENT_CARD_RESPONSE_PROP,RECENT_RESPONSE_COUNT,RECENT_RESPONSE_PROP,RECENT_STAR_STATUS,WEALTH_RATING,WEALTH_RATING_MISSING,MONTHS_SINCE_LAST_PROM_RESP_MISSING,DONOR_AGE_MISSING,DONOR_GENDER_F,DONOR_GENDER_M,DONOR_GENDER_U,HOME_OWNER_H,HOME_OWNER_U,RECENCY_STATUS_96NK_A,RECENCY_STATUS_96NK_E,RECENCY_STATUS_96NK_F,RECENCY_STATUS_96NK_L,RECENCY_STATUS_96NK_N,RECENCY_STATUS_96NK_S,SES_1,SES_2,SES_3,SES_4,SES_?,URBANICITY_?,URBANICITY_C,URBANICITY_R,URBANICITY_S,URBANICITY_T,URBANICITY_U
111078,2.0794,2.0094,-3.8067,2.7146,3.0,2.0461,3.4915,3.2271,6.5001,3.3544,3.8201,3.1577,4.2078,7.8278,4.7536,4.5089,-2.6596,3.3673,3.0034,2.7794,-3.912,3.8121,4.1209,-4.4868,0.0,8.8662,2.3979,3.3112,2.0406,0.2624,2.2246,0.2135,2.2736,1.5587,1,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
101766,1.6094,0.0,-3.3673,2.4931,1.0,1.5556,3.6332,2.7853,5.5845,3.074,3.9041,3.3148,3.7889,7.8569,5.2257,4.3671,-2.5088,3.434,2.5767,2.8964,-3.8501,3.5903,4.2851,-4.38,0.0,9.0561,2.0794,3.361,1.7396,0.1823,1.8325,0.1544,2.1758,1.5587,1,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
162964,1.7918,2.0,-3.3322,2.4931,1.9956,1.8942,3.825,2.6536,5.5882,3.0267,4.0536,3.7731,3.6431,8.8081,4.9904,4.1869,-2.7272,3.3322,2.7183,2.7794,-3.7842,3.8669,3.7284,-4.9115,0.0,9.4288,3.1781,3.7091,1.7396,0.4055,1.6581,0.1823,2.1758,1.5587,1,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
113355,1.6094,1.0,-3.1781,2.4931,1.0,1.8942,3.7573,2.5806,5.5769,3.0267,4.0002,3.7017,3.6165,7.7859,5.0876,4.202,-2.6596,3.3673,2.5767,2.7794,-3.5553,3.8968,3.9242,-4.3153,-0.5299,9.0478,3.0445,3.6328,1.7396,0.4055,1.6581,0.1823,2.1758,1.5587,1,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
106970,1.9459,3.0,-4.0073,2.5725,2.0,1.9078,4.0916,2.9552,5.8756,3.1192,4.438,3.8181,3.8961,7.9195,5.8348,4.3671,-2.7906,3.2958,2.7822,3.2999,-4.1431,4.4337,3.1618,-3.8251,2.0046,9.3216,3.6636,4.01,1.9014,0.2515,1.9809,0.1939,2.1758,1.5587,1,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
184392,1.7918,3.0,-1.0986,2.4931,1.0,2.0461,3.8677,2.6536,5.5957,3.0267,4.0878,3.8181,3.6165,7.8772,5.4765,4.202,-2.6596,3.3673,2.65,2.8396,-3.989,3.9749,4.0003,-4.1405,0.0,9.27,3.2581,3.7569,1.7396,0.4055,1.6581,0.2231,2.1758,1.5587,1,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
152928,1.9459,2.0,-2.9444,2.839,2.0,1.8942,3.5506,3.5027,5.8501,3.3888,3.863,3.2393,4.4214,8.7199,6.1717,4.9332,-2.4239,3.4657,2.7822,2.7794,-3.7842,3.7196,4.243,-4.2744,1.0,10.0695,2.4849,3.3696,2.0406,0.2414,2.1101,0.1823,2.2834,2.5458,0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
178296,1.6094,3.0,-3.2958,2.7146,4.0,2.276,3.4915,3.3744,5.9971,3.5447,4.0002,3.2393,4.3203,8.4679,6.5876,5.0227,-2.7272,3.3322,2.5767,2.7794,-3.8918,3.695,3.798,-3.7805,0.0,10.2228,2.7726,3.4387,1.9014,0.2231,1.9809,0.1823,2.1758,2.6212,0,0.0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
63255,1.9459,1.0,-3.9703,2.5725,4.0,2.0461,3.3956,2.8452,5.6416,3.1625,3.9175,3.2393,3.8546,7.7772,5.7807,4.3016,-2.587,3.4012,2.8422,2.7794,-3.8712,3.4419,3.8419,-4.2023,0.0,9.1258,2.1972,3.3046,1.9014,0.3365,1.9884,0.3104,2.1758,1.5587,1,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5335,1.9459,0.0,-2.5649,3.0492,3.0,1.7471,3.4915,3.4721,6.0289,3.5732,3.9041,3.2393,4.6073,7.9023,5.6058,4.8348,-2.6596,3.3673,2.8422,2.7794,-3.8918,3.8763,4.7006,-4.0916,1.0,9.4737,2.4849,3.361,2.0406,0.2414,1.9809,0.1398,2.2834,2.4641,0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5881,1.9459,0.0,-2.0794,2.7787,2.0,1.5556,3.5789,3.266,5.9996,3.4541,4.3122,3.2393,4.5348,8.4462,5.8319,4.6232,-2.8501,3.5264,3.4063,2.7794,-4.2341,3.4734,4.4381,-4.0916,1.0,10.0514,3.2958,3.6926,1.9014,0.1672,1.9809,0.1337,2.2834,2.5458,0,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
185074,1.9459,2.0,-2.5649,2.8958,2.0,2.276,3.8677,3.5324,6.007,3.5732,4.0878,3.1577,4.5348,7.972,5.247,4.9259,-2.587,3.4012,2.8989,2.8964,-4.2047,3.3049,4.402,-4.6035,1.0,9.1938,2.3979,3.491,1.7396,0.0871,2.1101,0.1672,2.1758,1.7497,0,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
111656,1.9459,0.0,-3.1781,2.5725,1.0,1.8942,3.8677,2.9552,5.6673,3.074,4.0878,3.7017,3.8961,8.2243,5.8171,4.3671,-2.5088,3.434,2.7822,2.7794,-3.6889,3.7196,4.2988,-4.3924,0.0,10.4957,3.1355,3.6968,1.9014,0.2515,1.8325,0.1337,2.2736,1.5587,1,0.0,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
191672,1.9459,1.0,-1.3863,2.8958,4.0,1.5556,3.3262,3.6165,5.7691,3.422,3.7979,3.1577,4.5241,7.8456,4.654,5.1464,-2.6596,3.3673,2.8989,2.7794,-3.6376,3.5039,4.0362,-4.7944,0.0,9.0875,2.0794,3.1953,2.0406,0.3185,2.2246,0.2723,2.1758,2.0481,0,0.0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
52587,1.6094,2.0,-3.3322,2.4931,1.0,2.1677,3.6332,2.7853,5.5769,3.074,3.9041,3.2393,3.8113,7.8715,5.2983,4.3922,-2.7272,3.3322,2.65,2.7794,-4.0073,4.0984,3.7522,-4.0916,0.0,8.8831,2.7726,3.3257,1.7396,0.1823,1.8325,0.1432,2.1758,1.5587,1,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
67745,1.6094,3.0,-3.3322,2.4931,1.0,1.8942,3.7573,2.8452,5.6141,3.074,4.0002,3.4183,4.2752,7.7348,4.7707,4.4045,-2.6596,3.3673,2.7183,2.7794,-4.0604,3.956,3.9818,-4.3924,0.0,8.9341,3.0445,3.491,1.7396,0.1544,1.8325,0.1337,2.1758,1.5587,1,0.0,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
178213,1.9459,4.0,-3.7612,3.4076,2.0,1.8942,3.8677,2.7853,5.6321,3.074,4.0878,3.4183,3.7426,8.0461,5.6699,4.2601,-2.5088,3.4965,2.7822,2.9502,-4.0254,3.834,3.6792,-4.6899,0.0,9.6589,2.3979,3.3257,1.7396,0.2231,1.6581,0.1178,2.1758,1.5587,1,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
82618,1.3863,3.0,-3.9318,3.2228,1.0,2.0461,3.5506,3.5324,5.9276,3.7045,3.8417,3.1577,4.5561,8.0145,6.1696,5.1751,-2.587,3.4012,2.5767,2.7794,-3.8712,3.834,4.0537,-3.7096,1.0,9.64,2.3979,3.361,1.7396,0.1544,1.8325,0.1115,2.4689,1.5587,1,0.0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
129336,1.9459,1.0,-3.6109,2.8958,3.0,2.0461,3.6332,3.4721,5.9115,3.422,3.9041,3.1577,4.3594,8.0309,6.0162,5.0094,-2.5088,3.434,2.7822,2.8396,-3.9703,4.3726,3.4214,-4.1913,1.0,10.0844,2.7081,3.4678,1.9014,0.1823,2.1101,0.174,2.2834,2.5458,0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
186508,1.7918,2.0,-3.4965,2.4931,1.0,1.9078,3.8677,2.7216,5.6844,3.074,4.0878,3.8181,3.8113,7.9235,5.7071,4.2741,-3.148,3.5264,2.9525,2.7794,-4.0604,3.2675,4.3517,-4.1719,0.0,9.2089,3.2581,3.7569,1.7396,0.2874,1.6581,0.1337,2.1758,1.5587,1,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29685,1.7918,0.0,-3.2958,3.0955,1.0,1.9078,3.5215,3.5027,6.0713,3.7288,3.8417,3.0688,4.4451,7.9598,5.8377,5.0614,-2.4239,3.4657,2.7183,2.8396,-4.0943,4.1627,4.3517,-3.803,1.0,9.4491,2.4849,3.3724,2.0406,0.2874,1.9809,0.1398,2.9344,2.3752,0,0.0,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
183203,1.7918,0.0,-2.5649,3.0007,1.0,2.1677,3.6847,3.6688,6.002,3.5732,3.9437,3.1577,4.5769,8.0099,6.0234,5.074,-1.6659,3.6376,2.5767,3.0012,-3.6376,3.834,3.9438,-3.9286,1.0,9.5531,0.0,3.521,1.5465,0.0,1.8325,0.0871,2.4689,2.3752,0,0.0,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
87706,1.9459,4.0,-3.1355,2.4931,4.0,1.5556,3.5789,2.9552,5.708,3.2039,3.863,3.3849,3.9742,7.8719,5.3566,4.4753,-2.587,3.4012,2.7183,2.7794,-3.9005,3.7669,4.0347,-4.1872,0.0,9.2448,2.6391,3.3951,1.7396,0.1337,2.1101,0.2111,2.1758,1.5587,1,0.0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
88092,1.6094,0.0,-3.6889,2.6461,1.0,2.1677,3.7573,3.1003,5.7013,3.1192,4.0002,3.57,4.0978,8.0945,6.0064,4.6804,-2.4239,3.4657,2.5767,2.7794,-4.1589,4.3975,4.1209,-3.8251,0.0,9.5954,3.0445,3.6328,1.7396,0.1544,1.6581,0.0742,2.1758,2.4641,0,0.0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
113733,1.6094,3.0,-3.8286,2.4931,1.0,1.7471,3.6332,2.7853,5.5769,3.074,3.9041,3.2393,3.7889,7.8941,5.5013,4.3797,-2.587,3.4012,2.5767,3.0012,-2.721,4.0474,3.9043,-4.1405,0.0,9.4015,1.7918,3.3257,1.7396,0.1823,1.8325,0.1432,2.1758,1.5587,1,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11164,1.3863,2.0,-2.1972,2.5725,2.0,1.8942,3.5789,3.0059,5.8059,3.4541,3.863,3.1577,4.3069,8.8249,6.3297,4.8348,-2.7906,3.2958,2.4977,2.7794,-3.8501,3.8669,4.6878,-3.6848,0.0,10.4026,0.0,3.4281,1.5465,0.0,1.8325,0.1544,2.1758,1.5587,1,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60563,1.6094,2.0,-2.1972,3.0492,1.0,2.1677,3.6332,3.6165,5.8615,3.4541,3.9041,3.1577,4.5241,8.0829,6.0259,5.1694,-2.5724,3.4012,2.7822,2.7794,-3.7136,3.7898,4.2988,-4.2744,1.0,10.4094,0.0,3.491,1.5465,0.0,1.6581,0.4265,2.1758,2.5458,0,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
188506,2.1972,0.0,-2.5649,2.839,1.0,1.3186,3.8677,3.6165,6.0667,3.422,4.1988,3.2393,4.5561,8.0354,5.8454,5.1048,-3.2304,3.4012,3.0034,2.8964,-3.7612,3.8554,4.2138,-4.1872,1.0,9.29,0.0,3.8355,1.5465,0.0,1.8325,0.0998,2.1758,1.5587,1,0.0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
187768,0.6931,2.0,-3.2958,3.0007,3.0,1.8942,3.6742,2.8452,5.7502,3.5154,3.7979,3.1142,3.8546,8.1428,5.1358,4.6426,-2.6596,3.3673,2.0985,2.7794,-3.7136,3.644,4.2851,-4.8891,1.0,9.4857,1.9459,3.1871,2.0406,0.5596,2.2246,0.4855,2.2834,2.6212,0,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
112653,1.9459,3.0,-3.4657,2.4068,3.0,1.8942,3.3262,3.1003,5.6213,3.2039,3.7979,3.2393,4.064,7.691,0.0,4.7798,-2.7906,3.2958,2.7183,2.7794,-3.9318,4.2377,3.7754,-4.9115,0.0,0.0,0.0,3.2248,1.5465,0.0,1.9809,0.1467,2.1758,1.5587,1,0.0,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20208,1.7918,0.0,-3.1781,2.6461,1.0,1.8942,3.6332,3.266,5.7534,3.2437,3.9041,3.3505,4.3203,7.9115,5.5013,4.7776,-2.5724,3.4012,2.7183,3.096,-3.8501,4.0118,3.7522,-4.8384,0.0,9.2088,2.6391,3.4496,1.9014,0.2231,1.9809,0.1467,2.1758,2.1694,0,0.6934,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
24436,1.7918,0.0,-3.6109,2.4931,1.0,1.7471,3.8677,2.8452,5.6776,3.1192,4.0878,3.4183,3.8961,7.9574,5.7777,4.3671,-2.587,3.4012,2.7822,2.7794,-3.7377,3.8669,4.0537,-3.8678,0.0,9.4712,2.3979,3.5644,1.7396,0.1823,1.8325,0.1544,2.1758,1.5587,1,0.0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
156715,1.9459,4.0,-3.3322,2.5725,2.0,1.8942,3.6332,2.7853,5.5957,3.074,3.9041,3.4183,3.766,8.3179,6.0162,4.2459,-2.7272,3.3322,2.8422,2.7794,-3.8918,3.7196,4.1684,-3.9286,0.0,9.6469,2.5649,3.4117,1.9014,0.4055,1.9884,0.2231,2.1758,1.5587,1,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10365,1.9459,4.0,-2.6391,2.9496,2.0,1.9078,3.9286,3.3034,6.409,3.7045,4.1369,3.2393,4.5665,8.0945,5.656,4.8348,-3.2304,3.2958,3.1422,2.7794,-3.4657,4.1782,4.0362,-3.8885,1.0,9.5342,3.0445,3.5876,1.9014,0.2231,1.9884,0.1939,2.2834,2.1694,0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8358,1.0986,2.0,-3.3673,2.7146,1.0,1.8942,3.7095,3.3034,5.9435,3.422,0.0,3.4183,4.3203,8.0556,6.0234,5.0803,-1.4563,3.4012,2.3179,2.7794,-3.9703,3.9169,3.9438,-4.0576,0.0,9.7899,0.0,2.8802,1.5465,0.0,1.4468,0.1758,2.1758,1.7497,0,0.6934,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
179130,1.9459,3.0,-3.3673,2.4931,1.0,1.8942,3.7573,3.1003,5.6213,3.1192,4.0002,3.2393,4.1305,8.3744,6.1485,4.633,-1.839,3.6109,2.7779,2.7794,-3.9512,4.2801,3.7522,-3.7805,0.0,9.7209,0.0,3.6328,1.5465,0.0,1.6581,0.0545,2.1758,2.2776,0,0.0,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22767,1.7918,3.0,-3.9703,2.7787,1.0,1.5556,3.7337,3.4406,5.8029,3.3544,3.9817,3.1577,4.4093,7.9539,5.3033,4.9259,-2.229,3.5264,2.65,4.6831,-4.3041,3.5623,3.1618,-4.8663,0.0,9.3824,2.9957,3.606,1.9014,0.2005,1.8325,0.0998,2.1758,1.7497,0,0.0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
190329,1.0986,0.0,-3.4657,2.8958,4.0,1.8942,3.4286,3.1003,5.8529,3.4541,3.8417,3.2393,3.9742,8.6833,6.3117,4.9332,-2.7272,3.3322,1.9677,2.7794,-4.1271,4.4455,3.6004,-4.4289,0.0,10.5178,2.3026,3.3257,1.9014,0.4055,2.1101,0.4055,2.1758,2.4641,0,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
54393,1.7918,4.0,-3.0445,2.4931,1.0,2.276,3.6847,3.0059,5.6464,3.1192,3.9437,3.4183,3.9162,8.0413,5.8999,4.4045,-2.587,3.4012,2.65,2.7794,-4.1897,3.3757,4.3772,-4.3153,0.0,9.8355,2.5649,3.4281,1.7396,0.1178,1.9809,0.1621,2.1758,1.5587,1,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
127346,1.0986,4.0,-3.7136,0.0,1.0,1.8942,3.6332,2.5019,5.5578,3.0267,3.9041,3.57,3.5325,8.3842,6.4877,4.2315,-2.5088,3.434,2.3179,2.9502,-3.989,4.5565,3.1618,-3.7574,0.0,10.0071,2.7726,3.491,1.7396,0.4055,1.6581,0.2231,2.1758,1.5587,1,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
131595,1.6094,4.0,-4.0431,2.839,4.0,1.8942,3.3956,3.266,5.7179,3.4541,3.7283,3.1577,4.2078,7.9521,5.7333,4.7258,-2.3312,3.4965,2.4118,2.8964,-4.0073,4.0297,3.8202,-3.9088,1.0,9.3982,1.9459,3.1449,2.0406,0.2874,2.2246,0.2577,2.2834,1.5587,1,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
189848,2.4849,1.0,-2.1972,3.0955,3.0,1.3186,3.5506,3.6688,6.2846,3.9046,3.8417,3.1993,4.6748,8.0306,5.5797,4.9187,-3.3065,3.1781,3.4063,2.7794,-3.8067,3.4094,4.5284,-4.1245,1.0,9.84,2.3979,3.3257,2.2716,0.4055,2.6567,0.3893,2.1758,2.2776,0,0.0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
149142,1.9459,1.0,-3.2189,2.6461,1.0,2.1677,3.6332,3.5027,5.7968,3.282,4.0002,3.2393,4.491,8.6452,6.4816,5.0292,-1.839,3.6109,2.7183,2.7794,-3.7612,3.8554,4.0184,-3.803,0.0,10.228,0.0,3.491,1.5465,0.0,1.6581,0.0469,2.1758,2.5458,0,0.0,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30444,1.9459,4.0,-3.434,2.6461,4.0,1.8942,3.6332,2.9552,5.6534,3.2039,3.9041,3.2393,3.9553,8.0069,6.1759,4.4166,-2.6596,3.3673,2.7822,2.8396,-3.7136,4.0474,3.6536,-3.7096,0.0,9.6262,2.3026,3.2797,2.0406,0.357,2.1101,0.2231,2.1758,1.5587,1,0.0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
74140,1.7918,4.0,-1.0986,2.8958,1.0,1.3186,3.5506,3.3744,5.9169,3.3895,3.9041,3.4183,4.4214,8.061,5.9081,4.7776,-2.587,3.4012,2.7183,2.7794,-3.8501,3.7196,4.1684,-3.9088,1.0,9.6813,2.4849,3.3495,2.0406,0.2874,1.9809,0.1398,2.4689,2.2776,0,0.0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
127055,1.7918,4.0,-3.1781,2.839,1.0,1.8942,3.6332,3.5612,5.8501,3.3888,3.9437,3.2393,4.5241,7.691,0.0,4.9824,-2.229,3.5264,2.65,2.7794,-4.382,2.9039,3.1618,-4.9115,1.0,0.0,2.7726,3.521,1.7396,0.1053,1.8325,0.0953,2.5502,2.5458,0,0.0,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
34843,1.9459,2.0,-2.7726,2.4931,1.0,1.5556,3.825,3.0543,5.7013,3.1192,4.0536,3.57,3.9928,8.1332,6.4019,4.4045,-2.6596,3.3673,2.7822,2.7794,-3.1355,3.5903,4.5066,-3.6333,0.0,9.9076,3.1781,3.5876,1.7396,0.1053,1.9809,0.1467,2.1758,1.5587,1,0.0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
49142,1.6094,2.0,-3.7136,2.4068,1.0,1.9078,3.6332,2.5019,5.5578,3.0267,3.9041,3.57,3.5893,7.8194,4.9836,4.2315,-2.5088,3.4012,2.5767,2.7794,-4.1109,3.956,3.8839,-4.1913,0.0,8.8945,0.0,2.8802,1.5465,0.0,1.4468,0.0,2.1758,1.5587,1,0.6934,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
136268,1.9459,2.0,-3.6636,2.7787,2.0,1.8942,3.8677,3.5027,5.8615,3.422,4.0878,3.1577,4.4214,8.0132,5.8608,4.9475,-2.587,3.4012,2.7822,2.9502,-3.989,4.0817,3.5149,-4.0044,1.0,9.7082,0.0,3.4833,1.5465,0.0,2.1101,0.174,2.2834,2.3752,0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
